Ledger,Date,Account,Bank,Version,Original Amount,Country,Exchange Rate,Base Amount
L01,42534,Sales,BOC,Actual,42642,THB,0.23,78461.28
L01,42538,Sales,HSBC,Actual,48244,INR,0.12,46314.24
L01,42673,Sales,BOC,Actual,47609,CNY,1.19,453237.68
L01,42372,Sales,HSBC,Actual,25233,SGD,5.74,1158699.36
L01,42680,Purchases,BOC,Actual,10948,LKR,0.06,-656.88
L01,42635,Purchases,BOC,Actual,4079,INR,0.12,-489.48
L01,42497,Administrative Expenses,BOC,Actual,48103,LKR,0.06,-2886.18
L01,42548,Purchases,BOC,Actual,36898,INR,0.12,-4427.76
L01,42415,Sales,BOC,Actual,3631,HKD,1,29048
L01,42499,Rental Income,CitiBank,Actual,14704,CNY,1.19,87488.8
L01,42730,Rental Income,HSBC,Actual,30164,TWD,0.25,37705
L01,42421,Purchases,CitiBank,Actual,9949,HKD,1,-9949
L01,42622,Sales,CitiBank,Actual,27298,JPY,0.07,15286.88
L01,42411,Purchases,CitiBank,Actual,36967,JPY,0.07,-2587.69
L01,42485,Purchases,BOC,Actual,4466,JPY,0.07,-312.62
L01,42711,Rental Income,BOC,Actual,13506,LKR,0.06,4051.8
L01,42545,Administrative Expenses,BOC,Actual,24655,CNY,1.19,-29339.45
L01,42711,Purchases,BOC,Actual,26470,CNY,1.19,-31499.3
L01,42426,Rental Income,CitiBank,Actual,25608,TWD,0.25,32010
L01,42733,Rental Income,HSBC,Actual,43008,PHP,0.17,36556.8
L01,42645,Finance Cost,BOC,Actual,48757,JPY,0.07,-3412.99
L01,42681,Sales,HSBC,Actual,14703,THB,0.23,27053.52
L01,42445,Sales,BOC,Actual,35351,CNY,1.19,336541.52
L01,42422,Rental Income,BOC,Actual,24655,SGD,5.74,707598.5
L01,42582,Management Fee,BOC,Actual,21458,THB,0.23,-4935.34
L01,42489,Rental Income,BOC,Actual,26460,MYR,1.97,260631
L01,42453,Management Fee,HSBC,Actual,31969,HKD,1,-31969
L01,42535,Purchases,BOC,Actual,24822,SGD,5.74,-142478.28
L01,42534,Purchases,HSBC,Actual,27104,PHP,0.17,-4607.68
L01,42379,Finance Cost,CitiBank,Actual,24718,PHP,0.17,-4202.06
L01,42545,Administrative Expenses,CitiBank,Actual,24808,CNY,1.19,-29521.52
L01,42376,Payroll,CitiBank,Actual,12489,PHP,0.17,-2123.13
L01,42428,Administrative Expenses,CitiBank,Actual,46542,CNY,1.19,-55384.98
L01,42589,Finance Cost,HSBC,Actual,4326,MYR,1.97,-8522.22
L01,42551,Management Fee,BOC,Actual,8099,CNY,1.19,-9637.81
L01,42494,Finance Cost,HSBC,Actual,16637,HKD,1,-16637
L01,42568,Payroll,BOC,Actual,17788,INR,0.12,-2134.56
L01,42375,Rental Income,BOC,Actual,19176,CNY,1.19,114097.2
L01,42423,Finance Cost,BOC,Actual,7066,THB,0.23,-1625.18
L01,42408,Payroll,BOC,Actual,2378,SGD,5.74,-13649.72
L01,42655,Rental Income,HSBC,Actual,34970,PHP,0.17,29724.5
L01,42542,Management Fee,BOC,Actual,21847,LKR,0.06,-1310.82
L01,42453,Management Fee,CitiBank,Actual,16845,TWD,0.25,-4211.25
L01,42724,Payroll,BOC,Actual,5224,MYR,1.97,-10291.28
L01,42531,Sales,BOC,Actual,37438,PHP,0.17,50915.68
L01,42485,Rental Income,BOC,Actual,13963,INR,0.12,8377.8
L01,42528,Sales,HSBC,Actual,35260,CNY,1.19,335675.2
L01,42491,Sales,BOC,Actual,10697,THB,0.23,19682.48
L01,42467,Administrative Expenses,CitiBank,Actual,48328,LKR,0.06,-2899.68
L01,42729,Payroll,HSBC,Actual,13852,CNY,1.19,-16483.88
L01,42703,Sales,CitiBank,Actual,15411,CNY,1.19,146712.72
L01,42576,Rental Income,CitiBank,Actual,18640,PHP,0.17,15844
L01,42673,Purchases,CitiBank,Actual,47077,MYR,1.97,-92741.69
L01,42444,Management Fee,HSBC,Actual,25737,LKR,0.06,-1544.22
L01,42722,Management Fee,CitiBank,Actual,25137,MYR,1.97,-49519.89
L01,42669,Finance Cost,CitiBank,Actual,26425,THB,0.23,-6077.75
L01,42578,Sales,BOC,Actual,9580,INR,0.12,9196.8
L01,42654,Purchases,HSBC,Actual,34319,PHP,0.17,-5834.23
L01,42542,Rental Income,HSBC,Actual,16480,MYR,1.97,162328
L01,42433,Finance Cost,CitiBank,Actual,35833,SGD,5.74,-205681.42
L01,42384,Sales,CitiBank,Actual,21633,HKD,1,173064
L01,42528,Finance Cost,HSBC,Actual,22779,HKD,1,-22779
L01,42605,Rental Income,BOC,Actual,11350,PHP,0.17,9647.5
L01,42405,Sales,CitiBank,Actual,23124,JPY,0.07,12949.44
L01,42679,Sales,CitiBank,Actual,27800,CNY,1.19,264656
L01,42533,Finance Cost,HSBC,Actual,5263,TWD,0.25,-1315.75
L01,42723,Administrative Expenses,CitiBank,Actual,24030,JPY,0.07,-1682.1
L01,42529,Management Fee,HSBC,Actual,36911,MYR,1.97,-72714.67
L01,42553,Rental Income,HSBC,Actual,6212,INR,0.12,3727.2
L01,42734,Management Fee,BOC,Actual,5999,CNY,1.19,-7138.81
L01,42403,Rental Income,BOC,Actual,5908,JPY,0.07,2067.8
L01,42385,Rental Income,BOC,Actual,3585,THB,0.23,4122.75
L01,42381,Payroll,CitiBank,Actual,23030,CNY,1.19,-27405.7
L01,42389,Sales,CitiBank,Actual,23122,PHP,0.17,31445.92
L01,42575,Purchases,CitiBank,Actual,34768,PHP,0.17,-5910.56
L01,42576,Sales,HSBC,Actual,8294,CNY,1.19,78958.88
L01,42655,Management Fee,HSBC,Actual,2774,PHP,0.17,-471.58
L01,42484,Finance Cost,HSBC,Actual,24460,INR,0.12,-2935.2
L01,42519,Sales,HSBC,Actual,12789,LKR,0.06,6138.72
L01,42557,Management Fee,BOC,Actual,12628,PHP,0.17,-2146.76
L01,42379,Payroll,BOC,Actual,1723,TWD,0.25,-430.75
L01,42455,Purchases,BOC,Actual,42707,LKR,0.06,-2562.42
L01,42561,Administrative Expenses,CitiBank,Actual,42697,THB,0.23,-9820.31
L01,42562,Payroll,BOC,Actual,11515,CNY,1.19,-13702.85
L01,42719,Sales,CitiBank,Actual,35151,INR,0.12,33744.96
L01,42667,Management Fee,HSBC,Actual,33014,MYR,1.97,-65037.58
L01,42454,Finance Cost,BOC,Actual,37647,PHP,0.17,-6399.99
L01,42725,Sales,HSBC,Actual,24030,TWD,0.25,48060
L01,42579,Finance Cost,CitiBank,Actual,1624,LKR,0.06,-97.44
L01,42537,Administrative Expenses,CitiBank,Actual,46574,HKD,1,-46574
L01,42575,Purchases,CitiBank,Actual,19323,LKR,0.06,-1159.38
L01,42521,Management Fee,CitiBank,Actual,47998,PHP,0.17,-8159.66
L01,42668,Purchases,BOC,Actual,45598,PHP,0.17,-7751.66
L01,42518,Sales,CitiBank,Actual,34710,TWD,0.25,69420
L01,42566,Payroll,CitiBank,Actual,9409,LKR,0.06,-564.54
L01,42566,Management Fee,BOC,Actual,30928,PHP,0.17,-5257.76
L01,42447,Purchases,CitiBank,Actual,34710,TWD,0.25,-8677.5
L01,42492,Finance Cost,BOC,Actual,21178,LKR,0.06,-1270.68
L01,42622,Administrative Expenses,CitiBank,Actual,31283,JPY,0.07,-2189.81
L01,42605,Management Fee,HSBC,Actual,32102,SGD,5.74,-184265.48
L01,42504,Purchases,CitiBank,Actual,9410,MYR,1.97,-18537.7
L01,42509,Rental Income,BOC,Actual,16866,CNY,1.19,100352.7
L01,42604,Payroll,HSBC,Actual,8954,THB,0.23,-2059.42
L01,42707,Payroll,CitiBank,Actual,43072,THB,0.23,-9906.56
L01,42669,Purchases,HSBC,Actual,17562,SGD,5.74,-100805.88
L01,42633,Finance Cost,BOC,Actual,4907,LKR,0.06,-294.42
L01,42717,Purchases,BOC,Actual,15417,SGD,5.74,-88493.58
L01,42696,Finance Cost,BOC,Actual,26946,JPY,0.07,-1886.22
L01,42393,Management Fee,BOC,Actual,3500,THB,0.23,-805
L01,42404,Sales,CitiBank,Actual,5757,TWD,0.25,11514
L01,42537,Sales,BOC,Actual,25430,JPY,0.07,14240.8
L01,42530,Rental Income,CitiBank,Actual,40294,INR,0.12,24176.4
L01,42519,Sales,CitiBank,Actual,22947,JPY,0.07,12850.32
L01,42485,Administrative Expenses,HSBC,Actual,8347,INR,0.12,-1001.64
L01,42408,Finance Cost,CitiBank,Actual,6403,LKR,0.06,-384.18
L01,42572,Finance Cost,CitiBank,Actual,35119,CNY,1.19,-41791.61
L01,42631,Sales,HSBC,Actual,47117,INR,0.12,45232.32
L01,42656,Management Fee,CitiBank,Actual,10434,PHP,0.17,-1773.78
L01,42386,Management Fee,HSBC,Actual,1778,SGD,5.74,-10205.72
L01,42479,Sales,CitiBank,Actual,30329,THB,0.23,55805.36
L01,42635,Purchases,HSBC,Actual,37981,SGD,5.74,-218010.94
L01,42375,Rental Income,CitiBank,Actual,16475,INR,0.12,9885
L01,42506,Purchases,BOC,Actual,16956,LKR,0.06,-1017.36
L01,42603,Finance Cost,HSBC,Actual,3631,MYR,1.97,-7153.07
L01,42494,Payroll,HSBC,Actual,13206,PHP,0.17,-2245.02
L01,42706,Administrative Expenses,BOC,Actual,13481,PHP,0.17,-2291.77
L01,42548,Sales,HSBC,Actual,30869,THB,0.23,56798.96
L01,42685,Management Fee,HSBC,Actual,37227,THB,0.23,-8562.21
L01,42558,Payroll,CitiBank,Actual,4617,HKD,1,-4617
L01,42427,Administrative Expenses,CitiBank,Actual,16451,TWD,0.25,-4112.75
L01,42632,Finance Cost,BOC,Actual,35260,CNY,1.19,-41959.4
L01,42397,Administrative Expenses,BOC,Actual,31041,CNY,1.19,-36938.79
L01,42538,Rental Income,BOC,Actual,40137,HKD,1,200685
L01,42650,Rental Income,CitiBank,Actual,22391,MYR,1.97,220551.35
L01,42420,Management Fee,CitiBank,Actual,28610,MYR,1.97,-56361.7
L01,42403,Administrative Expenses,BOC,Actual,7027,INR,0.12,-843.24
L01,42594,Sales,HSBC,Actual,9240,CNY,1.19,87964.8
L01,42573,Payroll,HSBC,Actual,31678,SGD,5.74,-181831.72
L01,42717,Sales,CitiBank,Actual,39799,HKD,1,318392
L01,42653,Administrative Expenses,BOC,Actual,42860,HKD,1,-42860
L01,42561,Purchases,CitiBank,Actual,13206,TWD,0.25,-3301.5
L01,42688,Payroll,BOC,Actual,24573,SGD,5.74,-141049.02
L01,42426,Rental Income,CitiBank,Actual,12611,TWD,0.25,15763.75
L01,42426,Purchases,HSBC,Actual,40023,PHP,0.17,-6803.91
L01,42498,Administrative Expenses,BOC,Actual,34511,MYR,1.97,-67986.67
L01,42704,Sales,HSBC,Actual,8954,PHP,0.17,12177.44
L01,42495,Management Fee,CitiBank,Actual,36631,TWD,0.25,-9157.75
L01,42428,Sales,HSBC,Actual,25074,LKR,0.06,12035.52
L01,42455,Purchases,HSBC,Actual,10530,MYR,1.97,-20744.1
L01,42384,Administrative Expenses,CitiBank,Actual,28440,LKR,0.06,-1706.4
L01,42540,Management Fee,CitiBank,Actual,40694,TWD,0.25,-10173.5
L01,42388,Sales,HSBC,Actual,44269,HKD,1,354152
L01,42420,Sales,CitiBank,Actual,36944,INR,0.12,35466.24
L01,42709,Rental Income,HSBC,Actual,45359,TWD,0.25,56698.75
L01,42433,Finance Cost,BOC,Actual,23696,SGD,5.74,-136015.04
L01,42659,Management Fee,HSBC,Actual,17903,INR,0.12,-2148.36
L01,42548,Rental Income,BOC,Actual,13343,LKR,0.06,4002.9
L01,42525,Administrative Expenses,HSBC,Actual,32823,PHP,0.17,-5579.91
L01,42542,Rental Income,HSBC,Actual,6600,INR,0.12,3960
L01,42372,Management Fee,BOC,Actual,39595,INR,0.12,-4751.4
L01,42440,Purchases,HSBC,Actual,1378,TWD,0.25,-344.5
L01,42387,Administrative Expenses,BOC,Actual,6946,LKR,0.06,-416.76
L01,42405,Purchases,BOC,Actual,25551,LKR,0.06,-1533.06
L01,42504,Management Fee,HSBC,Actual,11431,LKR,0.06,-685.86
L01,42654,Sales,CitiBank,Actual,16157,SGD,5.74,741929.44
L01,42440,Administrative Expenses,HSBC,Actual,19800,MYR,1.97,-39006
L01,42610,Rental Income,HSBC,Actual,18845,HKD,1,94225
L01,42397,Management Fee,HSBC,Actual,40200,TWD,0.25,-10050
L01,42698,Sales,BOC,Actual,1378,INR,0.12,1322.88
L01,42707,Administrative Expenses,CitiBank,Actual,33914,MYR,1.97,-66810.58
L01,42654,Rental Income,BOC,Actual,44107,TWD,0.25,55133.75
L01,42538,Administrative Expenses,CitiBank,Actual,12105,INR,0.12,-1452.6
L01,42608,Finance Cost,BOC,Actual,25074,LKR,0.06,-1504.44
L01,42505,Sales,BOC,Actual,41739,JPY,0.07,23373.84
L01,42424,Administrative Expenses,BOC,Actual,37996,THB,0.23,-8739.08
L01,42704,Sales,BOC,Actual,8437,INR,0.12,8099.52
L01,42585,Rental Income,HSBC,Actual,26593,CNY,1.19,158228.35
L01,42461,Sales,CitiBank,Actual,24882,SGD,5.74,1142581.44
L01,42540,Sales,BOC,Actual,4341,INR,0.12,4167.36
L01,42642,Sales,BOC,Actual,47735,JPY,0.07,26731.6
L01,42576,Administrative Expenses,CitiBank,Actual,16884,CNY,1.19,-20091.96
L01,42464,Administrative Expenses,BOC,Actual,41507,INR,0.12,-4980.84
L01,42606,Purchases,CitiBank,Actual,32766,LKR,0.06,-1965.96
L01,42538,Sales,BOC,Actual,7475,THB,0.23,13754
L01,42405,Sales,CitiBank,Actual,15876,TWD,0.25,31752
L01,42451,Rental Income,CitiBank,Actual,40152,PHP,0.17,34129.2
L01,42650,Administrative Expenses,CitiBank,Actual,3901,MYR,1.97,-7684.97
L01,42437,Administrative Expenses,HSBC,Actual,41021,LKR,0.06,-2461.26
L01,42636,Sales,HSBC,Actual,47735,TWD,0.25,95470
L01,42647,Payroll,BOC,Actual,35833,CNY,1.19,-42641.27
L01,42429,Purchases,CitiBank,Actual,14704,SGD,5.74,-84400.96
L01,42726,Rental Income,HSBC,Actual,15368,INR,0.12,9220.8
L01,42553,Rental Income,BOC,Actual,33359,JPY,0.07,11675.65
L01,42610,Administrative Expenses,HSBC,Actual,37183,CNY,1.19,-44247.77
L01,42535,Finance Cost,HSBC,Actual,45005,HKD,1,-45005
L01,42646,Finance Cost,BOC,Actual,4798,SGD,5.74,-27540.52
L01,42566,Management Fee,CitiBank,Actual,8863,SGD,5.74,-50873.62
L01,42616,Administrative Expenses,BOC,Actual,5046,INR,0.12,-605.52
L01,42548,Purchases,CitiBank,Actual,10543,THB,0.23,-2424.89
L01,42669,Payroll,CitiBank,Actual,13038,SGD,5.74,-74838.12
L01,42505,Administrative Expenses,HSBC,Actual,40818,TWD,0.25,-10204.5
L01,42546,Payroll,HSBC,Actual,23587,PHP,0.17,-4009.79
L01,42586,Administrative Expenses,CitiBank,Actual,44895,LKR,0.06,-2693.7
L01,42435,Purchases,BOC,Actual,6403,JPY,0.07,-448.21
L01,42438,Payroll,HSBC,Actual,29661,PHP,0.17,-5042.37
L01,42462,Administrative Expenses,HSBC,Actual,31542,MYR,1.97,-62137.74
L01,42545,Finance Cost,HSBC,Actual,45364,CNY,1.19,-53983.16
L01,42650,Sales,CitiBank,Actual,26853,MYR,1.97,423203.28
L01,42492,Administrative Expenses,HSBC,Actual,27865,JPY,0.07,-1950.55
L01,42465,Administrative Expenses,CitiBank,Actual,38607,INR,0.12,-4632.84
L01,42589,Finance Cost,CitiBank,Actual,10917,TWD,0.25,-2729.25
L01,42659,Payroll,BOC,Actual,48936,CNY,1.19,-58233.84
L01,42552,Rental Income,CitiBank,Actual,39217,MYR,1.97,386287.45
L01,42529,Administrative Expenses,HSBC,Actual,33979,THB,0.23,-7815.17
L01,42434,Rental Income,CitiBank,Actual,26081,PHP,0.17,22168.85
L01,42485,Administrative Expenses,BOC,Actual,18366,CNY,1.19,-21855.54
L01,42401,Administrative Expenses,CitiBank,Actual,24747,INR,0.12,-2969.64
L01,42529,Payroll,BOC,Actual,25835,LKR,0.06,-1550.1
L01,42533,Purchases,BOC,Actual,47507,MYR,1.97,-93588.79
L01,42518,Administrative Expenses,BOC,Actual,19776,JPY,0.07,-1384.32
L01,42518,Rental Income,HSBC,Actual,5902,SGD,5.74,169387.4
L01,42575,Sales,BOC,Actual,41133,TWD,0.25,82266
L01,42703,Finance Cost,HSBC,Actual,24814,SGD,5.74,-142432.36
L01,42675,Purchases,BOC,Actual,15538,TWD,0.25,-3884.5
L01,42543,Administrative Expenses,HSBC,Actual,31414,CNY,1.19,-37382.66
L01,42725,Rental Income,CitiBank,Actual,30449,SGD,5.74,873886.3
L01,42550,Finance Cost,BOC,Actual,17097,CNY,1.19,-20345.43
L01,42528,Purchases,CitiBank,Actual,5745,CNY,1.19,-6836.55
L01,42661,Management Fee,CitiBank,Actual,45203,SGD,5.74,-259465.22
L01,42434,Finance Cost,BOC,Actual,45633,THB,0.23,-10495.59
L01,42374,Purchases,BOC,Actual,15471,SGD,5.74,-88803.54
L01,42593,Administrative Expenses,BOC,Actual,26811,LKR,0.06,-1608.66
L01,42674,Rental Income,BOC,Actual,18513,INR,0.12,11107.8
L01,42524,Sales,BOC,Actual,4390,CNY,1.19,41792.8
L01,42688,Sales,CitiBank,Actual,6376,PHP,0.17,8671.36
L01,42537,Administrative Expenses,HSBC,Actual,1266,MYR,1.97,-2494.02
L01,42569,Rental Income,HSBC,Actual,42697,THB,0.23,49101.55
L01,42621,Administrative Expenses,HSBC,Actual,29923,SGD,5.74,-171758.02
L01,42631,Payroll,HSBC,Actual,30164,THB,0.23,-6937.72
L01,42567,Management Fee,BOC,Actual,24277,HKD,1,-24277
L01,42550,Management Fee,HSBC,Actual,27699,TWD,0.25,-6924.75
L01,42543,Management Fee,HSBC,Actual,44657,CNY,1.19,-53141.83
L01,42622,Purchases,CitiBank,Actual,27932,JPY,0.07,-1955.24
L01,42482,Payroll,CitiBank,Actual,19374,LKR,0.06,-1162.44
L01,42420,Rental Income,HSBC,Actual,45579,LKR,0.06,13673.7
L01,42405,Sales,BOC,Actual,41259,TWD,0.25,82518
L01,42659,Administrative Expenses,HSBC,Actual,8964,TWD,0.25,-2241
L01,42377,Rental Income,CitiBank,Actual,8740,HKD,1,43700
L01,42443,Sales,HSBC,Actual,1847,TWD,0.25,3694
L01,42646,Payroll,BOC,Actual,13206,SGD,5.74,-75802.44
L01,42407,Administrative Expenses,BOC,Actual,1140,SGD,5.74,-6543.6
L01,42629,Administrative Expenses,HSBC,Actual,21963,HKD,1,-21963
L01,42572,Finance Cost,CitiBank,Actual,24814,PHP,0.17,-4218.38
L01,42666,Administrative Expenses,BOC,Actual,20329,JPY,0.07,-1423.03
L01,42567,Purchases,CitiBank,Actual,40115,THB,0.23,-9226.45
L01,42662,Rental Income,CitiBank,Actual,31805,PHP,0.17,27034.25
L01,42450,Payroll,HSBC,Actual,27800,INR,0.12,-3336
L01,42621,Administrative Expenses,CitiBank,Actual,7245,PHP,0.17,-1231.65
L01,42504,Sales,CitiBank,Actual,8735,PHP,0.17,11879.6
L01,42725,Management Fee,CitiBank,Actual,24882,SGD,5.74,-142822.68
L01,42495,Rental Income,HSBC,Actual,37404,SGD,5.74,1073494.8
L01,42613,Purchases,HSBC,Actual,21009,PHP,0.17,-3571.53
L01,42393,Rental Income,BOC,Actual,15874,INR,0.12,9524.4
L01,42467,Sales,HSBC,Actual,43746,INR,0.12,41996.16
L01,42478,Payroll,HSBC,Actual,40879,THB,0.23,-9402.17
L01,42622,Rental Income,BOC,Actual,17303,CNY,1.19,102952.85
L01,42477,Management Fee,CitiBank,Actual,39634,CNY,1.19,-47164.46
L01,42714,Rental Income,BOC,Actual,45049,THB,0.23,51806.35
L01,42371,Purchases,BOC,Actual,40694,THB,0.23,-9359.62
L01,42581,Finance Cost,HSBC,Actual,39443,LKR,0.06,-2366.58
L01,42557,Administrative Expenses,BOC,Actual,16884,SGD,5.74,-96914.16
L01,42608,Sales,HSBC,Actual,49978,LKR,0.06,23989.44
L01,42584,Management Fee,HSBC,Actual,7101,SGD,5.74,-40759.74
L01,42566,Sales,BOC,Actual,36390,JPY,0.07,20378.4
L01,42584,Management Fee,CitiBank,Actual,45494,INR,0.12,-5459.28
L01,42525,Administrative Expenses,BOC,Actual,44470,LKR,0.06,-2668.2
L01,42408,Administrative Expenses,BOC,Actual,19939,LKR,0.06,-1196.34
L01,42372,Management Fee,BOC,Actual,26560,SGD,5.74,-152454.4
L01,42500,Purchases,CitiBank,Actual,1806,CNY,1.19,-2149.14
L01,42693,Finance Cost,BOC,Actual,4888,JPY,0.07,-342.16
L01,42651,Purchases,HSBC,Actual,30297,LKR,0.06,-1817.82
L01,42420,Purchases,CitiBank,Actual,44815,JPY,0.07,-3137.05
L01,42603,Administrative Expenses,HSBC,Actual,45882,TWD,0.25,-11470.5
L01,42477,Management Fee,BOC,Actual,15183,INR,0.12,-1821.96
L01,42503,Payroll,BOC,Actual,47737,INR,0.12,-5728.44
L01,42659,Purchases,HSBC,Actual,48196,PHP,0.17,-8193.32
L01,42588,Finance Cost,CitiBank,Actual,16637,TWD,0.25,-4159.25
L01,42556,Finance Cost,HSBC,Actual,12866,PHP,0.17,-2187.22
L01,42596,Finance Cost,BOC,Actual,15202,CNY,1.19,-18090.38
L01,42503,Rental Income,HSBC,Actual,7013,CNY,1.19,41727.35
L01,42585,Payroll,BOC,Actual,24008,PHP,0.17,-4081.36
L01,42634,Rental Income,BOC,Actual,10831,LKR,0.06,3249.3
L01,42379,Management Fee,BOC,Actual,7066,SGD,5.74,-40558.84
L01,42703,Finance Cost,BOC,Actual,32766,CNY,1.19,-38991.54
L01,42610,Management Fee,CitiBank,Actual,16988,HKD,1,-16988
L01,42708,Administrative Expenses,BOC,Actual,19593,THB,0.23,-4506.39
L01,42631,Finance Cost,CitiBank,Actual,10530,CNY,1.19,-12530.7
L01,42503,Rental Income,CitiBank,Actual,25743,CNY,1.19,153170.85
L01,42400,Payroll,CitiBank,Actual,24471,PHP,0.17,-4160.07
L01,42450,Management Fee,CitiBank,Actual,35199,JPY,0.07,-2463.93
L01,42437,Administrative Expenses,CitiBank,Actual,34972,TWD,0.25,-8743
L01,42467,Administrative Expenses,HSBC,Actual,6233,LKR,0.06,-373.98
L01,42547,Payroll,HSBC,Actual,24591,PHP,0.17,-4180.47
L01,42693,Finance Cost,HSBC,Actual,29419,HKD,1,-29419
L01,42467,Administrative Expenses,HSBC,Actual,40382,LKR,0.06,-2422.92
L01,42634,Payroll,BOC,Actual,22993,PHP,0.17,-3908.81
L01,42568,Finance Cost,BOC,Actual,24902,CNY,1.19,-29633.38
L01,42624,Finance Cost,CitiBank,Actual,19374,THB,0.23,-4456.02
L01,42397,Purchases,CitiBank,Actual,22513,HKD,1,-22513
L01,42418,Payroll,CitiBank,Actual,23129,CNY,1.19,-27523.51
L01,42463,Administrative Expenses,BOC,Actual,32106,TWD,0.25,-8026.5
L01,42702,Management Fee,BOC,Actual,7932,TWD,0.25,-1983
L01,42379,Sales,BOC,Actual,19861,HKD,1,158888
L01,42472,Sales,CitiBank,Actual,46705,THB,0.23,85937.2
L01,42530,Rental Income,HSBC,Actual,8909,THB,0.23,10245.35
L01,42643,Management Fee,BOC,Actual,41739,SGD,5.74,-239581.86
L01,42480,Rental Income,BOC,Actual,14915,THB,0.23,17152.25
L01,42612,Sales,BOC,Actual,13709,TWD,0.25,27418
L01,42543,Sales,CitiBank,Actual,15858,MYR,1.97,249922.08
L01,42571,Rental Income,BOC,Actual,13963,PHP,0.17,11868.55
L01,42717,Purchases,BOC,Actual,12897,CNY,1.19,-15347.43
L01,42442,Finance Cost,CitiBank,Actual,12056,SGD,5.74,-69201.44
L01,42400,Payroll,HSBC,Actual,18955,SGD,5.74,-108801.7
L01,42700,Management Fee,CitiBank,Actual,8017,JPY,0.07,-561.19
L01,42447,Administrative Expenses,CitiBank,Actual,25410,LKR,0.06,-1524.6
L01,42463,Purchases,BOC,Actual,37790,SGD,5.74,-216914.6
L01,42673,Management Fee,CitiBank,Actual,48076,MYR,1.97,-94709.72
L01,42546,Rental Income,HSBC,Actual,42979,TWD,0.25,53723.75
L01,42663,Finance Cost,HSBC,Actual,20297,CNY,1.19,-24153.43
L01,42535,Sales,BOC,Actual,41627,TWD,0.25,83254
L01,42636,Rental Income,BOC,Actual,7664,JPY,0.07,2682.4
L01,42524,Rental Income,BOC,Actual,4735,HKD,1,23675
L01,42477,Rental Income,CitiBank,Actual,6770,INR,0.12,4062
L01,42377,Payroll,BOC,Actual,43955,THB,0.23,-10109.65
L01,42557,Management Fee,BOC,Actual,27530,TWD,0.25,-6882.5
L01,42720,Payroll,HSBC,Actual,21750,MYR,1.97,-42847.5
L01,42531,Sales,HSBC,Actual,14369,SGD,5.74,659824.48
L01,42529,Management Fee,CitiBank,Actual,33186,SGD,5.74,-190487.64
L01,42686,Finance Cost,BOC,Actual,37228,MYR,1.97,-73339.16
L01,42645,Purchases,CitiBank,Actual,37636,LKR,0.06,-2258.16
L01,42551,Finance Cost,BOC,Actual,11086,HKD,1,-11086
L01,42386,Rental Income,HSBC,Actual,19939,TWD,0.25,24923.75
L01,42565,Sales,HSBC,Actual,16655,HKD,1,133240
L01,42691,Purchases,CitiBank,Actual,22517,INR,0.12,-2702.04
L01,42625,Administrative Expenses,BOC,Actual,16276,LKR,0.06,-976.56
L01,42660,Administrative Expenses,HSBC,Actual,2651,JPY,0.07,-185.57
L01,42733,Purchases,BOC,Actual,4315,CNY,1.19,-5134.85
L01,42637,Administrative Expenses,HSBC,Actual,13734,MYR,1.97,-27055.98
L01,42563,Management Fee,HSBC,Actual,13939,JPY,0.07,-975.73
L01,42589,Sales,CitiBank,Actual,47507,TWD,0.25,95014
L01,42387,Administrative Expenses,HSBC,Actual,27859,LKR,0.06,-1671.54
L01,42698,Payroll,CitiBank,Actual,1009,INR,0.12,-121.08
L01,42644,Management Fee,CitiBank,Actual,38074,INR,0.12,-4568.88
L01,42614,Finance Cost,BOC,Actual,10120,THB,0.23,-2327.6
L01,42428,Sales,BOC,Actual,35323,CNY,1.19,336274.96
L01,42430,Purchases,CitiBank,Actual,29109,JPY,0.07,-2037.63
L01,42725,Sales,HSBC,Actual,34679,TWD,0.25,69358
L01,42489,Rental Income,CitiBank,Actual,8459,LKR,0.06,2537.7
L01,42429,Finance Cost,BOC,Actual,39566,INR,0.12,-4747.92
L01,42698,Administrative Expenses,HSBC,Actual,16276,CNY,1.19,-19368.44
L01,42414,Management Fee,BOC,Actual,22402,MYR,1.97,-44131.94
L01,42451,Administrative Expenses,HSBC,Actual,33526,MYR,1.97,-66046.22
L01,42424,Sales,CitiBank,Actual,24902,THB,0.23,45819.68
L01,42515,Management Fee,HSBC,Actual,35758,JPY,0.07,-2503.06
L01,42664,Management Fee,HSBC,Actual,6774,LKR,0.06,-406.44
L01,42702,Administrative Expenses,HSBC,Actual,21905,HKD,1,-21905
L01,42483,Administrative Expenses,CitiBank,Actual,40516,THB,0.23,-9318.68
L01,42576,Administrative Expenses,CitiBank,Actual,31727,INR,0.12,-3807.24
L01,42516,Purchases,BOC,Actual,38955,JPY,0.07,-2726.85
